species,stateProvince,locality,fecha,month,decimalLatitude,decimalLongitude,individualCount
Streptopelia turtur,Andalucía,Albox Rambla de Meana,2017-08-18,8,37.400898,-2.160289,1.0
Streptopelia turtur,Extremadura,Embalse de Villalba de los Barros,2017-07-09,7,38.57242,-6.501846,1.0
Streptopelia turtur,Andalucía,Charca del vertedero,2017-08-30,8,37.357674,-5.905623,1.0
Streptopelia turtur,Castilla y León,Alto Valderaduey--Area general,2017-08-29,8,42.582333,-4.962248,1.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-08-29,8,36.246727,-5.836309,20.0
Streptopelia turtur,Navarra Comunidad Foral de,Miranda de Arga--Vergalijo,2017-08-27,8,42.47194,-1.80187,8.0
Streptopelia turtur,Extremadura,Embalse de Valdecañas--Bohonal de Ibor,2017-07-08,7,39.79059,-5.455948,2.0
Streptopelia turtur,Galicia,Fisterra--Mar de Fóra,2017-08-28,8,42.910244,-9.272837,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-17,9,36.238476,-5.788976,5.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-09-27,9,36.672825,-4.456029,1.0
Streptopelia turtur,Galicia,Caldas de Reis--Balsas e campos de Foresa,2017-08-27,8,42.59909,-8.652212,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Balsa de Loza,2017-08-28,8,42.838047,-1.719832,1.0
Streptopelia turtur,Andalucía,Cuevas de San Marcos,2017-08-26,8,37.163,-4.245,5.0
Streptopelia turtur,Murcia Región de,"San Javier,  La Calavera",2017-08-27,8,37.81129,-0.81076,3.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-08-27,8,39.62096,-0.256934,1.0
Streptopelia turtur,Castilla y León,"Extrarradio Rinconada, 109, El Barraco ES-Castilla y León (40,4159,-4,5980)",2017-09-23,9,40.415943,-4.59796,1.0
Streptopelia turtur,Andalucía,Complejo Endorreico Lebrija Las Cabezas,2017-08-23,8,36.894104,-5.914679,0.0
Streptopelia turtur,La Rioja,Fuenmayor,2017-08-19,8,42.46722,-2.56372,0.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-08-26,8,40.417614,-4.051487,2.0
Streptopelia turtur,Galicia,Casa Rural de Brea,2017-08-06,8,42.653984,-8.458501,2.0
Streptopelia turtur,Murcia Región de,Lagunas de Campotejar ZEPA,2017-08-26,8,38.113304,-1.221478,0.0
Streptopelia turtur,Galicia,CIUG--Lagoas e campos de Rouxique,2017-08-26,8,42.452984,-8.849073,1.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Hemidelta S Area General (use specific hotspot if possible),2017-08-25,8,40.677643,0.688534,1.0
Streptopelia turtur,Andalucía,Río Aguas--Desembocadura,2017-07-28,7,37.153175,-1.823685,2.0
Streptopelia turtur,Cataluña,Mas de Melons--Ctra. Aspa-Castelldans,2017-08-25,8,41.493614,0.706396,11.0
Streptopelia turtur,Valenciana Comunidad,"ES-Puzol-Avinguda del Gau Vell - 39,616x-0,26 - 08/08/2016 20:36",2017-08-25,8,39.61563,-0.260498,1.0
Streptopelia turtur,Castilla y León,Chozas de Arriba--Laguna,2017-08-24,8,42.52013,-5.713706,2.0
Streptopelia turtur,Andalucía,La Janda--Arrozales De Benalup,2017-08-25,8,36.3146,-5.798391,4.0
Streptopelia turtur,Castilla y León,Arribes del Duero PNat--La Peña-Pueblo y alrededores,2017-08-24,8,41.17405,-6.518959,7.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-08-24,8,36.246727,-5.836309,25.0
Streptopelia turtur,Castilla y León,Arribes del Duero PNat--La Peña-Pueblo y alrededores,2017-08-24,8,41.17405,-6.518959,3.0
Streptopelia turtur,Cataluña,Mas de Melons--Ctra. Aspa-Castelldans,2017-08-23,8,41.493614,0.706396,1.0
Streptopelia turtur,Andalucía,Laguna Grande,2017-08-23,8,37.933514,-3.558378,1.0
Streptopelia turtur,Andalucía,Laguna Grande,2017-08-23,8,37.933514,-3.558378,1.0
Streptopelia turtur,Valenciana Comunidad,"Orihuela, Villaesperanza",2017-08-24,8,38.122562,-1.028271,1.0
Streptopelia turtur,Cataluña,Plans de Sió--Plans de Montcortès,2017-08-23,8,41.71237,1.233635,2.0
Streptopelia turtur,Castilla-La Mancha,"ES-Villafranca de los Caballeros - Laguna Chica39,461x-3,328 - 25 jul. 2017 11:50",2017-08-24,8,39.460873,-3.328095,1.0
Streptopelia turtur,Castilla y León,Modubares--Modúbar de San Cibrián,2017-08-24,8,42.253525,-3.583438,2.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-09-23,9,36.246727,-5.836309,1.0
Streptopelia turtur,Castilla-La Mancha,Laguna de Navaseca,2017-09-20,9,39.10148,-3.618,0.0
Streptopelia turtur,Castilla y León,Bayubas de Abajo,2017-08-23,8,41.527153,-2.896678,1.0
Streptopelia turtur,Navarra Comunidad Foral de,"31495, San Martín de Unx ES-Navarra (42,5107,-1,5630)",2017-08-23,8,42.510696,-1.563044,1.0
Streptopelia turtur,Castilla y León,Sasamón-Grijalba-Villasandino--Graveras y alrededores,2017-08-21,8,42.39208,-4.079669,1.0
Streptopelia turtur,Aragón,Balsa de las Escorrentias-Agón-50560 -,2017-09-10,9,41.86336,-1.468982,6.0
Streptopelia turtur,Galicia,CIUG--A Revolta,2017-08-20,8,42.445362,-8.859787,1.0
Streptopelia turtur,Castilla-La Mancha,Riba de Santiuste--Cerro de la Horca y La Vibora,2017-08-21,8,41.201912,-2.702478,8.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-05-18,5,43.34896,-1.792598,2.0
Streptopelia turtur,Castilla y León,Canal de Castilla ZEPA--Laguna de la Toja,2017-09-19,9,42.167698,-4.521201,1.0
Streptopelia turtur,Extremadura,El Batán--Arrozales del Pueblo,2017-09-21,9,39.975445,-6.367006,2.0
Streptopelia turtur,Cataluña,Secà de Bellmunt RN2000--Sector central,2017-08-20,8,41.78149,0.964973,2.0
Streptopelia turtur,Murcia Región de,Rambla Salada de Fortuna,2017-07-25,7,38.125233,-1.120455,2.0
Streptopelia turtur,Murcia Región de,Venta Del Puerto - Puerto de la Cadena,2017-07-26,7,37.885555,-1.135352,1.0
Streptopelia turtur,Castilla y León,Embalse del Burguillo--Parte central,2017-08-20,8,40.423515,-4.574261,2.0
Streptopelia turtur,Andalucía,Albox Rambla de Meana,2017-11-12,11,37.400898,-2.160289,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Marjals de Sollana,2017-09-19,9,39.281124,-0.35182,1.0
Streptopelia turtur,Cataluña,Delta Del Ebro. Fincas Dacsa Y Alrededores. Sant Jaume d'Enveja,2017-09-16,9,40.69185,0.828752,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-08-14,8,36.238476,-5.788976,2.0
Streptopelia turtur,Castilla y León,"Extrarradio Rinconada, 109, El Barraco ES-Castilla y León (40,4159,-4,5980)",2017-09-17,9,40.415943,-4.59796,1.0
Streptopelia turtur,Andalucía,pantaneta de Alhama de Granada,2017-08-18,8,36.98473,-3.984298,2.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-09-19,9,43.34896,-1.792598,1.0
Streptopelia turtur,Valenciana Comunidad,"ES-Puzol-Avinguda del Gau Vell - 39,616x-0,26 - 08/08/2016 20:36",2017-08-18,8,39.61563,-0.260498,4.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-09-17,9,39.62096,-0.256934,2.0
Streptopelia turtur,Andalucía,Las Campiñuelas,2017-09-16,9,36.763847,-4.080208,5.0
Streptopelia turtur,Illes Baleares,"124 Diseminado Son Real, Santa Margalida, Illes Balears, ES (39,739, 3,184)",2017-09-06,9,39.73917,3.184432,1.0
Streptopelia turtur,Castilla y León,"Extrarradio Rinconada, 109, El Barraco ES-Castilla y León (40,4159,-4,5980)",2017-09-16,9,40.415943,-4.59796,1.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-09-16,9,43.34896,-1.792598,4.0
Streptopelia turtur,Navarra Comunidad Foral de,Artica--Parque de los Aromas,2017-09-16,9,42.83203,-1.656515,1.0
Streptopelia turtur,Andalucía,"ES-Andalucía-Mancha Real- MONVA  - 37,862x-3,623",2017-09-18,9,37.862377,-3.622959,1.0
Streptopelia turtur,Andalucía,"Arroyo del cerro real (Cañete la Real) X 322 081,16 Y 4 086 851, 33",2017-09-17,9,36.91099,-4.997059,3.0
Streptopelia turtur,Andalucía,Albox Rambla de Meana.,2017-09-18,9,37.393837,-2.151395,2.0
Streptopelia turtur,Valenciana Comunidad, Aras de los Olmos,2017-08-16,8,39.92235,-1.137963,3.0
Streptopelia turtur,Valenciana Comunidad,"Orihuela, Villaesperanza",2017-09-15,9,38.122562,-1.028271,1.0
Streptopelia turtur,Castilla y León,Parajes de Villasayas,2017-08-17,8,41.35684,-2.621784,15.0
Streptopelia turtur,Murcia Región de,EDAR DE LOS ALCAZARES,2017-08-17,8,37.758163,-0.861697,0.0
Streptopelia turtur,Cataluña,Torreribera,2017-05-12,5,41.60561,0.695915,1.0
Streptopelia turtur,Andalucía,Observatorio de Cazalla,2017-09-14,9,36.032997,-5.577283,1.0
Streptopelia turtur,Andalucía,"Las Campiñuelas, Vélez Málaga",2017-09-17,9,36.76521,-4.083089,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-15,9,36.238476,-5.788976,2.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-09-16,9,42.074646,-3.988087,2.0
Streptopelia turtur,Andalucía,Algeciras--Observatorio de Algarrobo,2017-09-16,9,36.09023,-5.483944,1.0
Streptopelia turtur,Cataluña,Delta del Llobregat PNat--Mirador de Cal Francès i Platja del Remolar,2017-09-16,9,41.27539,2.066016,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-11,9,36.238476,-5.788976,13.0
Streptopelia turtur,Castilla-La Mancha,Laguna de Navaseca,2017-09-06,9,39.10148,-3.618,2.0
Streptopelia turtur,Murcia Región de,Lagunas de Campotejar ZEPA,2017-08-16,8,38.113304,-1.221478,0.0
Streptopelia turtur,Illes Baleares,Parc Natural  de s'Albufera des Grau,2017-09-15,9,39.947613,4.263908,8.0
Streptopelia turtur,Madrid Comunidad de,Leganés--Bosquesur,2017-09-16,9,40.29609,-3.776293,1.0
Streptopelia turtur,Cataluña,Aiguamolls de l'Empordà PNat--Estany d'Europa,2017-08-21,8,42.241947,3.103129,5.0
Streptopelia turtur,Aragón,Codo,2017-08-15,8,41.345116,-0.664238,1.0
Streptopelia turtur,Extremadura,Villar de Plasencia y entorno,2017-09-03,9,40.135086,-6.030185,1.0
Streptopelia turtur,Castilla y León,Martiago--Dehesa de Matagrande,2017-08-07,8,40.432354,-6.485414,1.0
Streptopelia turtur,Valenciana Comunidad,Lagunas del Millars,2017-08-15,8,39.927853,-0.048956,1.0
Streptopelia turtur,Madrid Comunidad de,"Calle de los Pirineos, 20, El Álamo ES-Comunidad de Madrid (40,2259,-4,0017)",2017-08-15,8,40.225853,-4.001692,1.0
Streptopelia turtur,Illes Baleares,Parc Natural  de s'Albufera des Grau,2017-09-12,9,39.947613,4.263908,30.0
Streptopelia turtur,Andalucía,Desembocadura y playa del Río Vélez,2017-09-12,9,36.730766,-4.108313,3.0
Streptopelia turtur,Valenciana Comunidad,"Parque Natural de la Albufera de Valencia, Valencia ES-Comunidad Valenciana (39,3090,-0,3574)",2017-09-14,9,39.308956,-0.35735,1.0
Streptopelia turtur,Cataluña,"C-12, Les Avellanes i Santa Linya ES-Cataluña (41,9361,0,7469)",2017-09-09,9,41.93607,0.746865,4.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-09,9,36.238476,-5.788976,1.0
Streptopelia turtur,Asturias Principado de,"ES-Asturias-CaboBusto-33700 - 43,5677x-6,4691",2017-08-14,8,43.56774,-6.469112,1.0
Streptopelia turtur,Murcia Región de,Camposol,2017-08-14,8,37.6646,-1.349392,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Balsa de Loza,2017-09-11,9,42.838047,-1.719832,3.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-09-11,9,39.34691,-0.314741,1.0
Streptopelia turtur,Castilla-La Mancha,Tablas de Daimiel. PN.-- Visita guiada en 4x4.,2017-09-13,9,39.13783,-3.697264,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-13,9,36.238476,-5.788976,2.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-09,9,36.238476,-5.788976,7.0
Streptopelia turtur,Galicia,CIUG--Desembocadura do Umia (Xunqueiras),2017-08-13,8,42.505054,-8.799008,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--El Raco de l'Olla,2017-08-09,8,39.334595,-0.317488,3.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-09-12,9,43.34896,-1.792598,2.0
Streptopelia turtur,Murcia Región de,Camposol,2017-08-13,8,37.6646,-1.349392,3.0
Streptopelia turtur,Castilla y León,Acebes del Páramo--Pueblo y alrededores,2017-07-26,7,42.441387,-5.844444,2.0
Streptopelia turtur,Andalucía,La campiñuela de Vélez-málaga (rió seco) Quirri,2017-09-12,9,36.767445,-4.084268,3.0
Streptopelia turtur,Cataluña,Gallecs EIN--Area General,2017-09-09,9,41.560764,2.200828,1.0
Streptopelia turtur,Castilla-La Mancha,"64 Autovía de Extremadura a la Comunidad Valenciana, Manzanares, Castilla-La Mancha, ES (39,038, -3,304)",2017-09-12,9,39.03767,-3.303572,2.0
Streptopelia turtur,La Rioja,Azofra,2017-08-26,8,42.4477,-2.810923,1.0
Streptopelia turtur,Castilla y León,Gallegos de Altamiros--Río Hondo,2017-09-03,9,40.695602,-4.942042,4.0
Streptopelia turtur,Aragón,Aler,2017-08-07,8,42.113728,0.428274,1.0
Streptopelia turtur,Extremadura,Embalse de Portaje--Observatorio,2017-08-12,8,39.862762,-6.522268,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-11,9,36.238476,-5.788976,13.0
Streptopelia turtur,Valenciana Comunidad,Marjal dels Moros,2017-08-11,8,39.62096,-0.256934,1.0
Streptopelia turtur,Andalucía,Road to el torcal,2017-09-09,9,36.95188,-4.528255,1.0
Streptopelia turtur,Valenciana Comunidad,"ES-Puzol-Avinguda del Gau Vell - 39,616x-0,26 - 08/08/2016 20:36",2017-08-11,8,39.61563,-0.260498,2.0
Streptopelia turtur,Andalucía, Urbanizacion la Celada ,2017-08-11,8,37.459713,-5.803711,9.0
Streptopelia turtur,Andalucía,Charca del vertedero,2017-08-07,8,37.357674,-5.905623,3.0
Streptopelia turtur,Madrid Comunidad de,"ES.Camino de la Vega, Nuevo Baztan, Madrid",2017-08-09,8,40.378166,-3.229294,3.0
Streptopelia turtur,Canarias,Charcas de San Lorenzo,2017-09-10,9,28.086906,-15.477472,2.0
Streptopelia turtur,Andalucía,Archidona,2017-09-10,9,37.09099,-4.410346,6.0
Streptopelia turtur,Valenciana Comunidad,"Parque Natural de la Albufera de Valencia, Sollana ES-Comunidad Valenciana (39,2948,-0,3816)",2017-09-10,9,39.2948,-0.381604,2.0
Streptopelia turtur,Castilla y León,Acebes del Páramo--Pueblo y alrededores,2017-07-19,7,42.441387,-5.844444,2.0
Streptopelia turtur,Andalucía,"Playa de Atlanterra, Tarifa, Cádiz",2017-09-10,9,36.10643,-5.826208,1.0
Streptopelia turtur,Andalucía,La Breña y Marismas de Barbate PNat--Área General,2017-09-09,9,36.187973,-5.907083,2.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Hemidelta S Area General (use specific hotspot if possible),2017-07-21,7,40.677643,0.688534,1.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-08-08,8,42.383644,-3.503598,3.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-09-09,9,36.672825,-4.456029,2.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-06,5,41.831585,-7.408991,1.0
Streptopelia turtur,Andalucía,"Campillos, Andalucía, ES (37,053, -4,846)",2017-09-10,9,37.05312,-4.846123,1.0
Streptopelia turtur,Cataluña,"C-12, Les Avellanes i Santa Linya ES-Cataluña (41,9361,0,7469)",2017-09-09,9,41.93607,0.746865,4.0
Streptopelia turtur,Galicia,"Campiña Mandín, Feces de Cima, Feces de Abaixo",2017-05-06,5,41.831585,-7.408991,1.0
Streptopelia turtur,Andalucía,Laguna de Medina,2017-08-08,8,36.613014,-6.05675,2.0
Streptopelia turtur,Castilla y León,Hontoria de la Cantera-Cubillo del Campo,2017-08-07,8,42.167076,-3.624343,4.0
Streptopelia turtur,Andalucía,"Málaga, Andalucía, Aeropuerto (36,689, -4,499)",2017-09-08,9,36.688793,-4.499049,3.0
Streptopelia turtur,Castilla y León,Husillos,2017-08-05,8,42.0921,-4.52936,2.0
Streptopelia turtur,Murcia Región de,Depuradora de El Algar,2017-08-06,8,37.66943,-0.863097,0.0
Streptopelia turtur,Castilla-La Mancha,Río Salado--Valdelcubo,2017-08-05,8,41.2239,-2.69255,1.0
Streptopelia turtur,Murcia Región de,Sierra de La Muela de Cartagena,2017-05-30,5,37.576927,-1.107466,2.0
Streptopelia turtur,Andalucía,Rambla Morales,2017-09-08,9,36.795254,-2.256892,26.0
Streptopelia turtur,Murcia Región de,Campo De Cartagena,2017-08-05,8,37.695133,-1.041162,140.0
Streptopelia turtur,Castilla-La Mancha,"Calle Bachuelo, Trijueque",2017-08-06,8,40.773254,-3.000104,2.0
Streptopelia turtur,Cataluña,Delta de l'Ebre PNat--Finca DACSA,2017-08-06,8,40.69281,0.823052,2.0
Streptopelia turtur,Castilla y León,Navarredonda de la Rinconada--Melojar de Los Batanes,2017-07-15,7,40.59526,-6.026676,1.0
Streptopelia turtur,Cataluña,"Castellterçol ES-Catalunya (41,7626,2,1251)",2017-08-05,8,41.762615,2.125075,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-09,9,36.238476,-5.788976,1.0
Streptopelia turtur,Aragón,Embalse de San Salvador,2017-08-05,8,41.78885,0.215671,2.0
Streptopelia turtur,Andalucía,San Roque-,2017-09-09,9,37.398964,-2.155911,1.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat -- El Palmar,2017-08-04,8,39.31129,-0.318561,2.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--El Raco de l'Olla,2017-08-05,8,39.334595,-0.317488,2.0
Streptopelia turtur,Andalucía,"Junta del Genal y Guadiaro Casares, hasta Venta la Mota, Gaucín.",2017-09-05,9,36.402275,-5.323273,12.0
Streptopelia turtur,Asturias Principado de,"ES-Asturias-Valdés-33784 - Castroformoso,43,4866x-6,4277",2017-08-04,8,43.486572,-6.427743,1.0
Streptopelia turtur,Cataluña,Torreribera,2017-08-04,8,41.60561,0.695915,2.0
Streptopelia turtur,Murcia Región de,Lagunas de Campotejar ZEPA,2017-08-04,8,38.113304,-1.221478,0.0
Streptopelia turtur,Andalucía,La Janda--La Mediana,2017-09-05,9,36.27623,-5.810855,1.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-09-05,9,36.246727,-5.836309,4.0
Streptopelia turtur,Galicia,CIUG--A Revolta,2017-08-30,8,42.445362,-8.859787,1.0
Streptopelia turtur,Galicia,CIUG--Lagoas e campos de Rouxique,2017-08-04,8,42.452984,-8.849073,2.0
Streptopelia turtur,Castilla-La Mancha,Embalse del Vicario--Cola de Peralvillo,2017-08-04,8,39.07607,-3.914592,0.0
Streptopelia turtur,Ceuta,"1-3 Calle Alférez Provisional, Ceuta, Ceuta, ES (35,887, -5,322)",2017-10-31,10,35.886864,-5.321575,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-07,9,36.238476,-5.788976,3.0
Streptopelia turtur,Castilla y León,Navalmoral de Béjar--Camino Real,2017-08-03,8,40.43702,-5.7831,1.0
Streptopelia turtur,Aragón,Aler: caseta cazadores,2017-07-11,7,42.106453,0.422266,1.0
Streptopelia turtur,Castilla y León,"47639, Villalba de los Alcores ES-Castilla y León (41,9024,-4,8650)",2017-09-06,9,41.902447,-4.864988,1.0
Streptopelia turtur,Andalucía,"Maro, el Manantial",2017-08-03,8,36.76037,-3.84069,1.0
Streptopelia turtur,Extremadura,Coria--Gravera del Cachón,2017-08-03,8,39.96098,-6.554718,1.0
Streptopelia turtur,Castilla y León,Chozas de Arriba--Laguna,2017-09-03,9,42.52013,-5.713706,1.0
Streptopelia turtur,Galicia,CIUG--Humidal de O Recón norte,2017-09-04,9,42.44385,-8.8641,1.0
Streptopelia turtur,Cataluña,"Autovía del Nordeste, Jorba ES-Catalonia (41.6101,1.5309)",2017-08-15,8,41.61005,1.530877,2.0
Streptopelia turtur,Andalucía,Río Grande,2017-06-17,6,36.722633,-4.704927,0.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--El Raco de l'Olla,2017-04-25,4,39.334595,-0.317488,1.0
Streptopelia turtur,Galicia,Sanxenxo--Campos de A Costa,2017-09-04,9,42.449177,-8.854002,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-08-30,8,42.414513,-1.581482,15.0
Streptopelia turtur,Castilla-La Mancha,NOGAL Inicio,2017-09-04,9,40.569244,-2.930587,3.0
Streptopelia turtur,Castilla-La Mancha,Tablas de Daimiel PN--Area general (Intentar usar Hot spot más específicos),2017-09-03,9,39.15481,-3.69544,6.0
Streptopelia turtur,Andalucía,La Janda--Puente del Pericón,2017-09-05,9,36.246727,-5.836309,4.0
Streptopelia turtur,Asturias Principado de,Villamil,2017-10-27,10,43.550625,-6.978979,1.0
Streptopelia turtur,Murcia Región de,Salinas de Marchamalo,2017-08-02,8,37.63596,-0.719261,0.0
Streptopelia turtur,Castilla y León,Modúbares--Área general,2017-09-06,9,42.264286,-3.643793,1.0
Streptopelia turtur,País Vasco,Txingudi--Plaiaundi,2017-09-03,9,43.34896,-1.792598,2.0
Streptopelia turtur,Aragón,Candasnos T.M.,2017-07-26,7,41.515293,0.065307,1.0
Streptopelia turtur,Andalucía,Janda,2017-09-06,9,36.218918,-5.782892,15.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-08-01,8,36.672825,-4.456029,1.0
Streptopelia turtur,Cataluña,"Secans Seròs,  Lleida,  Cataluny",2017-08-01,8,41.418995,0.447782,1.0
Streptopelia turtur,Cataluña,Bovera--La Vall Major,2017-07-31,7,41.330402,0.661307,5.0
Streptopelia turtur,Castilla y León,Alfoz de Burgos--Sur,2017-09-03,9,42.321495,-3.712606,1.0
Streptopelia turtur,Cataluña,Torreribera,2017-09-06,9,41.60561,0.695915,2.0
Streptopelia turtur,Castilla-La Mancha,Hoz del río Gritos--Ruinas y hoz de Valeria,2017-08-30,8,39.80834,-2.1507,1.0
Streptopelia turtur,Andalucía,Pico el viento,2017-08-26,8,36.840145,-4.354217,2.0
Streptopelia turtur,Andalucía,Los Alcornocales PNat--Los Tornos,2017-09-02,9,36.157803,-5.678376,1.0
Streptopelia turtur,Castilla y León,Castillejo de Robledo,2017-07-30,7,41.55975,-3.494622,0.0
Streptopelia turtur,Castilla-La Mancha,Fuente el Fresno--valle de los Picones,2017-09-03,9,39.271896,-3.740479,5.0
Streptopelia turtur,Murcia Región de,"San Javier,  La Calavera",2017-09-03,9,37.81129,-0.81076,1.0
Streptopelia turtur,Andalucía,Desembocadura del Guadalhorce--Área General,2017-09-03,9,36.672825,-4.456029,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Laguna de Pitillas RN--Area General,2017-08-30,8,42.414513,-1.581482,15.0
Streptopelia turtur,Murcia Región de,Depuradora de El Algar,2017-07-30,7,37.66943,-0.863097,0.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-07-30,7,42.383644,-3.503598,3.0
Streptopelia turtur,Murcia Región de,EDAR DE LOS ALCAZARES,2017-07-30,7,37.758163,-0.861697,0.0
Streptopelia turtur,Castilla y León,Alto Valderaduey--Area general,2017-07-31,7,42.582333,-4.962248,5.0
Streptopelia turtur,Murcia Región de,Depuradora de El Algar,2017-07-26,7,37.66943,-0.863097,0.0
Streptopelia turtur,Madrid Comunidad de,Quijorna,2017-09-05,9,40.417614,-4.051487,2.0
Streptopelia turtur,Galicia,CIUG--Desembocadura do Umia (Campos norte),2017-07-31,7,42.50775,-8.79479,1.0
Streptopelia turtur,Extremadura,Oliva de la Frontera--Río Ardila (EX-317),2017-07-30,7,38.23016,-6.886377,0.0
Streptopelia turtur,Valenciana Comunidad,L'Albufera PNat--Estany del Pujol,2017-09-02,9,39.34691,-0.314741,1.0
Streptopelia turtur,Andalucía,Complejo Endorreico Lebrija Las Cabezas,2017-04-18,4,36.894104,-5.914679,0.0
Streptopelia turtur,Galicia,Forcarei--A Carballeira,2017-09-04,9,42.61257,-8.361325,1.0
Streptopelia turtur,Extremadura,Oliva de la Frontera--Villasirga,2017-07-30,7,38.24153,-6.996727,0.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-04,9,36.238476,-5.788976,1.0
Streptopelia turtur,Andalucía,osuna,2017-09-01,9,37.142067,-5.16174,6.0
Streptopelia turtur,Navarra Comunidad Foral de,Bardenas Reales PNat--embalse de Zapata,2017-09-05,9,42.169716,-1.437342,1.0
Streptopelia turtur,Valenciana Comunidad,Sierra Gelada PNat--Camí del repetidor,2017-09-05,9,38.554897,-0.074967,8.0
Streptopelia turtur,Andalucía,Albox Rambla de Meana,2017-09-02,9,37.400898,-2.160289,1.0
Streptopelia turtur,Madrid Comunidad de,Parque El Retiro-Madrid,2017-06-11,6,40.416504,-3.68351,1.0
Streptopelia turtur,Castilla-La Mancha,Escalera -- frente al Descansillo,2017-07-30,7,40.77032,-2.025997,1.0
Streptopelia turtur,Castilla y León,Peñausende,2017-07-31,7,41.263123,-5.902448,1.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-09-04,9,42.383644,-3.503598,1.0
Streptopelia turtur,Andalucía,Río Guadalquivir--Palma del Río,2017-10-27,10,37.717525,-5.288473,5.0
Streptopelia turtur,Galicia,CIUG--Lagoas e campos de Rouxique,2017-07-30,7,42.452984,-8.849073,6.0
Streptopelia turtur,Andalucía,Campiña de Medina Sidonia,2017-09-01,9,36.493347,-5.928184,4.0
Streptopelia turtur,Castilla-La Mancha,Villafranca de los Caballeros--Laguna chica,2017-09-01,9,39.463978,-3.332357,1.0
Streptopelia turtur,Navarra Comunidad Foral de,Llanas de Codés,2017-09-04,9,42.60094,-2.365001,1.0
Streptopelia turtur,Castilla-La Mancha,"Calle Escultor Jamete, Talayuelas, Castilla-La Mancha, ES (39,788, -1,278)",2017-09-04,9,39.787754,-1.278045,1.0
Streptopelia turtur,Andalucía,La Janda--Área General,2017-09-03,9,36.238476,-5.788976,0.0
Streptopelia turtur,Castilla y León,Valle del Arlanza--Escuderos-Retortillo,2017-08-05,8,42.074646,-3.988087,4.0
Streptopelia turtur,Castilla y León,Lagunas de Atapuerca,2017-07-22,7,42.383644,-3.503598,2.0
Streptopelia turtur,Galicia,CIUG--Lagoa de Os Leiros,2017-07-30,7,42.452236,-8.853822,1.0
Streptopelia turtur,Castilla y León,Hontoria de la Cantera-Cubillo del Campo,2017-08-07,8,42.167076,-3.624343,4.0
Streptopelia turtur,Extremadura,Embalse de Portaje--General,2017-08-28,8,39.8789,-6.52766,6.0
Streptopelia turtur,Extremadura,Galisteo--Gravera de Viñuelas,2017-07-30,7,39.98821,-6.308703,1.0
Streptopelia turtur,Andalucía,Lebrija Marismas,2017-07-19,7,36.96841,-6.131229,0.0
