gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2790613320	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS840397274	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	ES-Extremadura - 38.77x-6.133 - 8 May 2017 09:59	Extremadura	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.770016	-6.133089							2017-05-08T00:00:00	8	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS840397274				CC_BY_4_0		obsr1166677			2023-01-24T15:24:46.140Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2790423811	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS840582199	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Mirandilla--Llanos al sur	Extremadura	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.969425	-6.284682							2017-05-09T00:00:00	9	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS840582199				CC_BY_4_0		obsr1166677			2023-01-24T15:26:28.625Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2790368598	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS860100090	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Vistabella--Río Huerva	Aragón	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	41.214973	-1.132893							2017-07-02T00:00:00	2	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS860100090				CC_BY_4_0		obsr744028			2023-01-24T15:19:13.562Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2790183042	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS847600786	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Villa Alta Vista	Cataluña	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.72555	2.874247							2017-06-15T00:00:00	15	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS847600786				CC_BY_4_0		obsr1208661			2023-01-24T15:09:41.140Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2789986269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS932821737	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Corchuelas-10 (39,818, -5,973)	Extremadura	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.817677	-5.970236							2017-05-03T00:00:00	3	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS932821737				CC_BY_4_0		obsr891319			2023-01-24T15:20:53.098Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2789739292	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS912909688	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	granja san claudio	Galicia	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.6614	-7.876038							2017-04-26T00:00:00	26	4	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS912909688				CC_BY_4_0		obsr732093			2023-01-24T15:18:53.837Z		CONTINENT_DERIVED_FROM_COORDINATES
2789668460	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS913827028	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Ledesma--Rivera de La Valmuza (Peñamecer-El Cerezo)	Castilla y León	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.06563	-5.965513							2017-05-27T00:00:00	27	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS913827028				CC_BY_4_0		obsr947007			2023-01-24T15:20:38.292Z		CONTINENT_DERIVED_FROM_COORDINATES
2788269593	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS840561048	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Villar del Rey steppes	Extremadura	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.094166	-6.826329							2017-05-11T00:00:00	11	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS840561048				CC_BY_4_0		obsr932800			2023-01-24T15:08:10.718Z		CONTINENT_DERIVED_FROM_COORDINATES
2788064668	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS907370769	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Pedraza--pueblo y alrededores	Castilla y León	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	41.13185	-3.811125							2017-05-06T00:00:00	6	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS907370769				CC_BY_4_0		obsr1347867			2023-01-24T15:26:59.168Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2787561728	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS864027696	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	EDAR Fiñana	Andalucía	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	37.167904	-2.827202							2017-08-16T00:00:00	16	8	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS864027696				CC_BY_4_0		obsr956417			2023-01-24T15:05:27.640Z		CONTINENT_DERIVED_FROM_COORDINATES
2787033281	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS932930765	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Corchuelas-16 (39,817, -5,968)	Extremadura	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.813457	-5.943221							2017-05-26T00:00:00	26	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS932930765				CC_BY_4_0		obsr891319			2023-01-24T15:08:41.584Z		CONTINENT_DERIVED_FROM_COORDINATES
2786563269	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS890652042	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Delta de l'Ebre PNat--Càmping Els Eucaliptus	Cataluña	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.656826	0.779842							2017-04-25T00:00:00	25	4	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS890652042				CC_BY_4_0		obsr732058			2023-01-24T15:26:49.618Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2786320412	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS870545946	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Timoneda d'Alfés	Cataluña	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.548283	0.651359							2017-05-07T00:00:00	7	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS870545946				CC_BY_4_0		obsr1547001			2023-01-24T15:29:36.266Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2786250886	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS861878100	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Monfragüe PN--Portilla del Tiétar	Extremadura	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.857	-5.959775							2017-06-09T00:00:00	9	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS861878100				CC_BY_4_0		obsr905101			2023-01-24T15:20:41.272Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2784936528	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS822791702	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Sa Cabaneta	Illes Baleares	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.62027	2.748207							2017-04-10T00:00:00	10	4	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS822791702				CC_BY_4_0		obsr275383			2023-01-24T15:05:03.406Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2784134727	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS899517636	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	La Línea--Parque Princesa Sofía	Andalucía	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.157764	-5.345235							2017-05-03T00:00:00	3	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS899517636				CC_BY_4_0		obsr1525014			2023-01-24T15:04:26.446Z		CONTINENT_DERIVED_FROM_COORDINATES
2783634124	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS866440989	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Llanos de Abrucena	Andalucía	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	37.16964	-2.79579							2017-07-14T00:00:00	14	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS866440989				CC_BY_4_0		obsr956417			2023-01-24T15:24:51.785Z		CONTINENT_DERIVED_FROM_COORDINATES
2782893390	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS840396879	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	ES-Cabeza del Buey-Unnamed Road - 38.866x-5.314 - 4 May 2017 21:54	Extremadura	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.865925	-5.313582							2017-05-04T00:00:00	4	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS840396879				CC_BY_4_0		obsr1166677			2023-01-24T15:05:19.478Z		CONTINENT_DERIVED_FROM_COORDINATES
2780760307	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS906513781	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Abocador Comarcal del Segrià/Lleida	Cataluña	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	41.53753	0.614801							2017-05-11T00:00:00	11	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS906513781				CC_BY_4_0		obsr1475699			2023-01-24T15:20:46.139Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2780275938	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS759454685	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	41.4945x0.7029 - May 17, 2017, 3:16 PM	Cataluña	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.494465	0.702906							2017-05-17T00:00:00	17	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS759454685				CC_BY_4_0		obsr49583			2023-01-24T15:06:31.099Z		CONTINENT_DERIVED_FROM_COORDINATES
2779785205	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS914355049	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Martiago--Risco de Martiago	Castilla y León	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	40.49538	-6.49359							2017-06-15T00:00:00	15	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS914355049				CC_BY_4_0		obsr947007			2023-01-24T15:04:36.367Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2779346667	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS822858149	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Parc Nacional de l'Arxipèlag de Cabrera	Illes Baleares	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.142498	2.938875							2017-05-06T00:00:00	6	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS822858149				CC_BY_4_0		obsr745856			2023-01-24T15:24:43.093Z		CONTINENT_DERIVED_FROM_COORDINATES
2776507466	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS862580137	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Ribera de la Algaida	Andalucía	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	36.78677	-2.596674							2017-05-21T00:00:00	21	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS862580137				CC_BY_4_0		obsr1209287			2023-01-24T15:18:37.154Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2776402402	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS862580354	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Cabo Gata PNat--Rambla Morales	Andalucía	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	36.795506	-2.256617							2017-06-24T00:00:00	24	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS862580354				CC_BY_4_0		obsr1209287			2023-01-24T15:05:11.934Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2776226058	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS802176313	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Dehesa De La Atalaya, Cuenca	Castilla-La Mancha	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.96389	-2.06917							2017-05-06T00:00:00	6	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS802176313				CC_BY_4_0		obsr820445			2023-01-24T15:07:01.873Z		CONTINENT_DERIVED_FROM_COORDINATES
2775845560	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS818136954	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Parc Nacional de l'Arxipèlag de Cabrera	Illes Baleares	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.142498	2.938875							2017-05-07T00:00:00	7	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS818136954				CC_BY_4_0		obsr1463778			2023-01-24T15:07:12.129Z		CONTINENT_DERIVED_FROM_COORDINATES
2775757817	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS914631105	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Topas--Monte de San Cristóbal	Castilla y León	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.226036	-5.667638							2017-08-20T00:00:00	20	8	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS914631105				CC_BY_4_0		obsr947007			2023-01-24T15:28:18.309Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2774338375	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS759469122	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	41.4945x0.7029 - May 17, 2017, 3:16 PM	Cataluña	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.494465	0.702906							2017-05-17T00:00:00	17	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS759469122				CC_BY_4_0		obsr303243			2023-01-24T15:02:45.895Z		CONTINENT_DERIVED_FROM_COORDINATES
2774175000	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS932928377	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Corchuelas-14	Extremadura	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.80867	-5.945148							2017-05-26T00:00:00	26	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS932928377				CC_BY_4_0		obsr891319			2023-01-24T15:09:52.114Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2773419084	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS862537040	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Cabo Gata PNat--Rambla Morales	Andalucía	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	36.795506	-2.256617							2017-06-24T00:00:00	24	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS862537040				CC_BY_4_0		obsr956417			2023-01-24T15:08:20.140Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2772897227	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS869854992	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Laguna del Taray	Castilla-La Mancha	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	39.531925	-3.323078							2017-09-17T00:00:00	17	9	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS869854992				CC_BY_4_0		obsr1315278			2023-01-24T15:25:23.211Z		CONTINENT_DERIVED_FROM_COORDINATES
2771271743	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS901923554	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Estany d'Ivars--Area general	Cataluña	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.68176	0.948129							2017-04-02T00:00:00	2	4	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS901923554				CC_BY_4_0		obsr524722			2023-01-24T15:04:17.679Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2770108699	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS889825766	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Hoces del Río Riaza PNat--Area General	Castilla y León	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	41.544697	-3.596191							2017-07-15T00:00:00	15	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS889825766				CC_BY_4_0		obsr1015580			2023-01-24T15:21:13.164Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2769078653	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS893224587	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	La Cumbre--Los Cerralbos	Extremadura	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.473297	-6.024247							2017-05-13T00:00:00	13	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS893224587				CC_BY_4_0		obsr674494			2023-01-24T15:07:05.699Z		CONTINENT_DERIVED_FROM_COORDINATES
2767946617	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS726672034	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Camino de Salas a La Revilla	Castilla y León	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.008484	-3.323164							2017-05-27T00:00:00	27	5	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS726672034				CC_BY_4_0		obsr847066			2023-01-24T15:18:31.998Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2767418163	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS833664957	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Charca de Suárez—Motril	Andalucía	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	36.72478	-3.540816							2017-07-13T00:00:00	13	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS833664957				CC_BY_4_0		obsr794446			2023-01-24T15:09:30.680Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2766773392	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS837137659	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Embalse de Las Cañas RN	Navarra Comunidad Foral de	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	42.48343	-2.402744							2017-07-21T00:00:00	21	7	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS837137659				CC_BY_4_0		obsr1046216			2023-01-24T15:24:44.412Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2750849292	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS721939857	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Azuel. Arroyo la Sierra	Andalucía	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	38.385986	-4.390465							2017-06-17T00:00:00	17	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS721939857				CC_BY_4_0		obsr1002154			2023-01-24T15:07:08.857Z		CONTINENT_DERIVED_FROM_COORDINATES
2748025607	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS778883567	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Cospeito--Barreiras de Arcillá	Galicia	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.186012	-7.576766							2017-06-18T00:00:00	18	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD	OBS778883567				CC_BY_4_0		obsr1227985			2023-01-24T15:18:42.999Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
2747616830	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ESP:OBS723478627	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia	Streptopelia turtur		SPECIES	Streptopelia turtur (Linnaeus, 1758)	Streptopelia turtur		ES	Marjal dels Moros	Valenciana Comunidad	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	39.62096	-0.256934							2017-06-14T00:00:00	14	6	2017	2495708	2495708	HUMAN_OBSERVATION	CLO	EBIRD_ESP	OBS723478627				CC_BY_4_0		obsr1079055			2023-01-24T15:18:16.343Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
